ID	text	IsBiased	Coarse-Grained	Fine-Grained
0004_2021	評論並表示，採用大規模的方艙醫院來防控疫情，是中國公共衛生防控與醫療的重大創舉，「以往沒有哪個國家採用過，在人類抗擊傳染病歷史上也沒有先例」。	1	1,1	1,0,0,2,2,1,0
0004_2022	評論稱許方艙醫院「包含著鮮明的中國特色和中國智慧」，歸根結底，「是黨中央集中統一領導下制度優勢支撐起來的創舉」「黨中央一聲令下，武漢即刻啟動建設，全國一盤棋、四面八方馳援，一座座方艙醫院從無到有、從設想成為現實」。	1	1,1	2,2,0,2,2,1,0
0004_2023	評論還稱，「方艙醫院從無到有、有效運轉、不辱使命的三十多天，充分表明：黨的領導是中國特色社會主義制度的最大優勢，黨中央越有權威，行動越有力量」。	1	1,1	0,0,0,2,2,1,0
0004_2024	●一名患者出院後病亡	0	0,0	0,0,0,0,0,0,0
0004_2025	方艙醫院投入使用之初曾面臨「可能交叉感染」、「那兒就是一個集中營」、「等死」等眾多非議，院方對此澄清說，由於病原相同，「交叉感染這個問題不是突出問題」。	1	1,0	2,2,0,0,0,0,0
0004_2026	網上流傳的影片和圖片則顯示，「方艙內的輕症患者從容散步、休閒看書，甚至還一塊跳起了廣場舞，練起了太極」。	0	0,0	0,0,0,0,0,0,0
0004_2027	此外，馬曉偉也於2月底的記者會表示，方艙醫院做到了「零感染、零死亡、零回頭」。	1	0,1	0,0,0,0,2,0,0
0004_2028	他說，「現在回頭看，建設方艙醫院是一項非常關鍵、意義重大的舉措。	1	1,1	0,0,0,2,2,0,0
0004_2029	我們在短期內迅速擴充了醫療資源，用其他方式是很難短時間解決這麼多床位的」。	1	0,1	0,0,0,0,2,0,0
0004_2030	不過，陸媒澎湃新聞3月4日隨即披露，一名2月12日住進漢陽方艙醫院的男性患者李亮，經治療以及專家組會診確認後，於26日出院，但6天後在賓館隔離期間病亡。	1	0,1	0,0,0,0,2,0,0
0004_2031	有中國專家直言，原因可能與官方制定的出院標準太寬鬆有關。	1	1,1	0,0,0,2,2,0,0
0004_2032	有海外華文媒體因此質疑，馬曉偉「三零說」言過其實，「有多少人像李亮一樣治癒出艙後隔離時發病猝死，沒有得到披露」。	1	1,1	0,0,0,2,2,0,0
0004_3000	病都好了？中國武漢市14方艙醫院宣告全「休艙」	1	1,0	0,0,0,2,0,0,0
0004_3001	中國湖北武漢武昌方艙醫院最後一批病患今	0	0,0	0,0,0,0,0,0,0
0004_3002	中國湖北省武漢市是新型冠狀病毒的嚴重疫區，當初臨時改建14處公共設施成為「方艙醫院」，希望緩解醫院病床不夠的問題、集中管理輕症患者。	0	0,0	0,0,0,0,0,0,0
0004_3003	今（10日）下午3時許，最後1間方艙醫院宣布「休艙」，這14間臨時醫療場所的任務似乎暫時告一段落。	1	1,0	0,0,0,3,0,0,0
0004_3004	其中，武昌方艙醫院是由洪山體育館改造而成，也是最後關閉的方艙醫院，設有784張病床，累計收治1124人、累計出院833人、累計轉院291人，聲稱病人零死亡，也沒有再度回院安置的病例出現。	1	1,0	0,0,0,1,0,0,0
0004_3005	今下午3時30分，武昌方艙醫院最後一批49名病患走出大門，至此，武漢市14間輕症患者安置場所全數關閉。	0	0,0	0,0,0,0,0,0,0
0004_3006	據了解，14間方艙醫院在35天內陸續投入使用，累計共收治約1.2萬人。	0	0,0	0,0,0,0,0,0,0
0004_3007	然而，中國官方完全沒有說明這1.2萬人中是否有人轉為重症，或不幸病死，僅一味推崇方艙醫院是「生命之艙」。	1	1,1	0,2,0,2,0,1,0
0004_3008	但以武昌方艙醫院為例，統計數據中可以看到還是有291人「轉院」了，但為何要轉院、轉去哪裡治療、現在情況如何，完全不得而知。	1	1,1	0,0,0,2,0,1,0
0005_1000	中國樣板歌頌方艙 洋人高級黑：北韓男孩真可愛	1	1,0	0,4,0,0,0,0,0
0005_1001	中國歌曲《方艙醫院真神奇》讓不少外國網友以「高級黑」方式諷刺說，這「北韓男孩」太可愛了。	1	1,0	0,3,0,0,0,0,0
0005_1002	中國武漢肺炎疫情尚未結束，重災區湖北省用於收治病患的「方艙醫院」宣告患者全數康復出院，這些臨時改造的醫院也就此暫告關閉，中共黨媒對此找來兒童演唱《方艙醫院真神奇》愛國兒歌，影片在YouTube釋出後，讓外國網友以「高級黑」方式驚嘆：「喔！	1	1,0	0,2,0,0,0,0,0
0005_1003	這個北韓男孩真可愛！	1	1,0	0,2,0,2,0,0,0
0005_1004	（Oh！	1	1,0	0,0,1,0,0,0,0
0005_1005	How lovely the north korean boy is！	1	1,0	0,0,0,2,0,0,0
0005_1006	）」	0	0,0	0,0,0,0,0,0,0
0005_1007	中國《湖南日報》報業集團旗下「華聲在線網」以「瀟湘詩會、湘人湘歌」名義，在昨（14）日公開這首「兒歌」；該媒體自2001年10月31日成立，與《湖南日報社》屬同機構，是中國共產黨湖南省委員會直屬正廳級事業單位。	0	0,0	0,0,0,0,0,0,0
0005_1008	據《澎湃新聞網》聲稱，該首歌曲對於方艙醫院有細緻、深入的具體刻畫，有助於患者對抗病毒、舒緩緊張，影片中的男童滿臉撲粉，還有畫眉、擦口紅，為拍攝影片費盡苦心，道出方艙醫院使用各種方式加速病患康復、強身健體，與社會共同抵抗疫情的樂觀主義精神。	1	1,1	0,0,0,2,0,2,0
0005_1009	影片在YouTube釋出後立刻引發網友驚嘆，不少人以高級黑的方式留言「北韓太厲害了」、「真不愧是北韓」、「還以為是中國，原來是北韓阿」，也有網友認為，「提醒人們掃墓吧」、「一個要去陪葬的妝容是怎樣？」	1	1,0	0,3,0,2,0,0,0
0005_1010	、「太棒了！	1	1,0	0,0,0,2,0,0,0
0005_1011	這歌聲能殺死病毒！	1	1,0	0,0,0,2,0,0,0
0005_1012	我敢肯定」。	1	1,0	0,0,0,2,0,0,0
0005_2000	少年誇張妝容唱《方艙醫院真神奇》 被批「歌頌災難」	1	1,0	3,0,0,1,0,0,0
0005_2001	湖北武漢14家收治肺炎輕症病人的「方艙醫院」上周二（10日）才有最後一批病人出院，實現病人「清零」，已有人急不及待歌功頌德，創作題為《方艙醫院真神奇》的兒歌。	1	1,0	1,0,0,2,0,0,0
0005_2002	歌曲由一名濃妝男童演唱，但由於歌詞肉麻和演繹方式誇張在網上惹起熱議，有網民直斥創作人「把災難娛樂化」，《新京報》網上評論更直斥這是「強行歌頌災難」。	1	1,0	1,0,2,5,0,0,0
0005_2003	「方艙醫院真神奇，治病救人教舞技。	1	0,1	0,0,0,0,2,0,0
0005_2004	醫生護士才藝多，各領病人來一曲。」	1	0,1	0,0,0,0,2,0,0
0005_2005	這首名為《方艙醫院真神奇》的兒歌，由湖南兒童文學作家譚哲作詞，青年作曲家卜文正、蔣軍榮作曲，並由曾在湖南長沙獲當地聲樂獎項的11歲男童范銘軒演唱。	1	0,1	0,0,0,0,2,0,0
0005_2006	央視還為歌曲製作短片，短片在互聯網發放後惹來網民熱議。	1	0,1	0,0,0,0,1,0,0
0005_2007	「跟我打套八段錦，康復肺操快練起。	1	0,1	0,0,0,0,2,0,0
0005_2008	恐慌拋到雲霄外，歌聲郎朗暖心底。	1	1,1	2,0,0,0,2,0,0
0005_2009	笑語傳遍九大州，生命力量齊匯聚。」	1	1,1	2,0,0,0,2,0,0
0005_2010	歌詞描述病人在方艙醫院留醫時，在醫護人員指導下操「八段錦」，消除恐慌心底暖。	1	1,1	0,0,0,1,1,0,0
0005_2011	但網民聽後並不受落，直斥：「看起來疫情真的快好了，各路牛鬼蛇神開始出動了！」	1	1,1	0,2,0,2,1,0,0
0005_2012	「只要大家欣然接受，相信他們接下來還可以譜寫出泉州酒店垮塌的頌歌來。」	1	1,1	0,0,0,2,1,0,0
0005_2013	「太不尊重死者了吧，當兒戲？」	1	1,1	0,0,0,2,1,0,0
0005_2014	也有人受不了演歌男童塗上鮮艷口紅兼矯情造作，揶揄男童「畫上紙人妝」，「擦那甚麼口紅，有夠詭異，還有那臉部表情是怎麼回事⋯⋯比鬼片還驚悚。」	1	1,1	2,0,0,3,1,0,0
0005_2015	《新京報》發表題為〈聽了《方艙醫院真神奇》，我掉了一地雞皮疙瘩〉的評論，認爲抗疫是嚴肅而沉重的事情，但將方艙醫院化爲歡快兒歌的素材，不僅淡化了抗疫的災難底色，也消解了抗疫的嚴肅性。	1	1,1	1,0,0,0,0,2,0
0005_2016	「它並不讓人覺得，這是在向醫護人員表達敬意，向曾經在此治療的患者表達寬慰，反而是在強行歌頌災難。」	1	1,1	1,0,0,0,0,2,0
0005_2017	作者又批評歌曲「少了些敬畏與關懷，反倒是處處流露出一種輕佻」。	1	0,1	0,0,0,0,0,2,0
0005_2018	對於歌曲被負評，蔣軍榮接受澎湃新聞訪問時表示，沒想到網友會說這首歌曲「不合適」。	1	0,1	0,0,0,0,2,0,0
0005_2019	「現在好多地方都『清零』了……	1	0,1	0,0,0,0,2,0,0
0005_2020	我們不需要拿出一點樂觀主義精神嗎？	1	0,1	0,0,0,0,2,0,0
0005_2021	不需要拿出更好的心態來嗎？」	1	0,1	0,0,0,0,2,0,0
0005_2022	據稱，他在上月起已在創作「抗疫兒歌」，目前已創作出組歌共21首。	1	0,1	0,0,0,0,2,0,0
0005_2023	「我想用心為孩子寫一批音樂作品，對孩子進行生命教育和愛國主義教育。」	1	0,1	0,0,0,0,2,0,0
0005_2024	《方艙醫院真神奇》這類肉麻歌頌式「兒歌」，不免令人想起去年2月以音樂視頻形式發佈的《華為美》。	1	1,1	0,2,0,0,0,0,1
0005_2025	當時美國等西方多國以網絡安全風險為由限制華為產品，集團副董事長孟晚舟又在加拿大被捕，有音樂人就創作了歌頌華為手機的《華為美》，並找來29名內地和港澳兒童合唱。	1	0,1	0,0,0,0,0,0,1
0005_2026	YoNgLEedg：太搞笑了吧，悲劇當喜劇，還有沒有人性？	1	1,0	0,0,0,1,0,0,0
0005_2027	小雪球小丟丟嗨嗨：勸刪，生理不適，想吐！	1	1,0	0,0,0,2,0,0,0
0005_2028	兜兜裏的糖糖：你們是不是有病？	1	1,0	0,0,0,2,0,0,0
0005_2029	沒有這個本事別攬做宣傳的活。	0	0,0	0,0,0,0,0,0,0
0005_2030	瓦萊裡婭嘎巴諾娃：這妝化得像紮紙童男童女。	1	1,0	0,2,0,0,0,0,0
0005_2031	涪江流遠：他在嘲笑我的悲痛。	0	0,0	0,0,0,0,0,0,0
0005_3000	大贊方艙醫院真神奇 兒歌被批曲風過於歡快	0	0,0	0,0,0,0,0,0,0
0005_3001	中國出現了一首歌頌“神奇”方艙醫院的兒歌，被輿論批評曲風過於歡快，有網民甚至形容視頻“好像回到了八九十年代”。	1	1,0	0,2,0,0,0,0,0
0005_3002	作品由湖南兒童文學作家譚哲與作曲家卜文正和蔣軍榮聯手製作。	0	0,0	0,0,0,0,0,0,0
0005_3003	譚哲是湖南省作家協會會員、卜文正是一名音樂製作人，蔣軍榮則是湖南師範大學音樂學院教師、中國音樂家協會會員。	0	0,0	0,0,0,0,0,0,0
0005_3004	這首兒歌大贊“方艙醫院真神奇，治病救人教舞技，醫生護士才藝多，各領病人來一曲。	1	0,1	0,0,0,0,2,0,0
0005_3005	你教一段黑走馬，她跳一支快樂迪。	1	0,1	0,0,0,0,2,0,0
0005_3006	跟我打套八段錦，康復肺操快練起。”	1	0,1	0,0,0,0,2,0,0
0005_3007	作品也認為，方艙醫院與醫生護士讓“恐慌拋到雲霄外，歌聲朗朗暖心底。	1	1,1	1,0,0,0,1,0,0
0005_3008	笑語傳遍九大洲，生命力量齊匯聚。”	1	1,1	1,0,0,0,1,0,0
0005_3009	兒歌視頻在網上傳出後，引起不少網民的負面評價，被批有朝鮮風格，有八十年代的感覺，有網民甚至要求將視頻刪除。	1	1,0	0,2,0,0,0,0,0
0005_3010	一名網民在微博上留言：“不論是作曲或作詞，請考慮在這次災難中被病毒奪去生命的家庭，多考慮醫護人員犧牲個人安危的悲壯，你們這創作是要瘋了嗎？	1	1,0	0,0,0,3,0,0,0
0005_3011	對醫護對疫情無半點敬畏之心，還多才多藝？	1	1,0	0,0,0,2,0,0,0
0005_3012	你是要開晚會舉國歡慶嗎？	1	1,0	0,0,0,2,0,0,0
0005_3013	詞曲作者，這作品將會是你們創作生涯中永遠拿不上臺面的恥辱。”	1	1,0	0,0,0,2,0,0,0
0005_3014	部分網民也嘲諷與評論男歌手的濃妝詭異、可怕。	1	1,0	1,0,0,2,0,0,0
0005_3015	作曲家蔣軍榮回應時說，沒想到網民會說這首歌曲不合適，並認為網民一下子沒緩過神來，所以不會在意網民的評論。	1	0,1	0,0,0,0,2,0,0
0005_3016	他說：“他們不知道我的生命狀態，我也不會計較。”	1	0,1	0,0,0,0,2,0,0
0005_3017	《新京報》對此發表評論文章認為，中國抗擊冠病疫情是一件嚴肅而沉重的事情，將方艙醫院化為歡快兒歌的素材，不僅淡化了抗疫的災難底色，也消解了抗疫的嚴肅性。	1	1,1	2,0,0,0,0,3,0
0005_3018	“它並不讓人覺得，這是在向醫護人員表達敬意，向曾經在此治療的患者表達寬慰，反而是在強行歌頌災難。”	1	1,1	2,0,0,0,0,3,0
0006_1000	世衞宣佈武漢肺炎疫情屬全球大流行  譚德塞：意大利伊朗正處疫情前線	1	1,0	0,2,0,0,0,0,0
0006_1001	武漢肺炎疫情在全球不斷擴散，世界衞生組織(WHO)周三終宣佈武漢肺炎疫情屬全球大流行，並表示意大利和伊朗現處於疫情前線，其他國家可能很快陷相同處境。	1	1,0	0,3,0,1,0,0,0
0006_1002	世衞總幹事譚德塞（Tedros Adhanom Ghebreyesus）在日內瓦向傳媒說：「新冠肺炎(COVID-19)可以歸類為大流行...我們從未見過由新冠病毒觸發的大流行。」	1	1,0	0,1,0,0,0,0,0
0006_1003	譚德塞說，世衞對疫情「令人震驚的擴散及嚴重程度」，深感憂慮。	1	1,0	0,0,1,2,0,0,0
0006_1004	他又對多國不作為感到憂心，「因此我們經評估後，認為新冠肺炎屬於全球大流行」。	1	1,0	0,1,0,0,0,0,0
0006_1005	他說：「若所有國家偵測、檢測、治療、隔離、追蹤和在動員人民應對，仍可改變疫情的方向。」	0	0,0	0,0,0,0,0,0,0
0006_1006	他呼籲全球社會加倍努力防控疫情，表示果斷措施對控制疫情非常重要。	0	0,0	0,0,0,0,0,0,0
0006_1007	對於疫情僅次於中國和意大利嚴重的伊朗，譚德塞說，伊朗正盡力控制疫情爆發，「我們正為伊朗調動更多支援」。	0	0,0	0,0,0,0,0,0,0
0006_1008	他表示伊朗需要更多防疫物資。	0	0,0	0,0,0,0,0,0,0
0006_1009	世衞緊急計劃執行主任瑞安（Mike Ryan）亦表示伊朗的情況「非常嚴峻」，世衞希望更多監察，而病者得到更多照顧。	1	1,0	0,0,1,1,0,0,0
0006_1010	武漢肺炎去年12月在中國首先爆發，之後擴散全球，導致工業生產停頓、航班取消、學校關閉及迫使多個體育及音樂盛事延期舉行。	1	1,0	0,2,0,0,0,0,0
0006_1011	世衞在1月30日宣佈把新冠肺炎全球疫情的警戒級別提升至最高，當時中國以外確診仍少於100宗，但譚德塞說，現在全球114個國家共出現11.8萬宗確診，4291人死亡，預計數字還會上升。	0	0,0	0,0,0,0,0,0,0
0006_1012	世衞官員多周來已暗示可能使用「全球大流行」來形容武漢肺炎疫情，但強調不含法律意義。	1	1,1	0,3,0,0,1,0,0
0006_1013	除流感外，世衞已沒有頒佈「全球大流行」這一分類。	1	1,1	0,1,0,0,1,0,0
0006_1014	在以往的分類系統中，世衞曾於2009年宣佈H1N1豬流感爆發為全球大流行，藥廠急於研發疫苗和藥物，但疫情其後相對溫和，惹來一些批評。	1	1,1	0,1,0,0,1,0,0
0006_2000	世衛終於認定：新冠肺炎 已全球大流行	1	1,0	0,1,0,0,0,0,0
0006_2001	世界衛生組織（WHO）11日宣布，新冠肺炎成為全球「大流行病」，並提到伊朗和義大利目前處於疫情最前線，但其他國家很快就會加入此一行列。	1	1,0	0,1,0,0,0,0,0
